epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
1000,0.001,0.5,sigmoid,,,,,0.4867,0.4513,0.4287,0.4226,0.4088,0.3997,0.3898,0.3827,0.3763,0.3711,0.41177,0.0011975461000000003,0.4218,0.413,0.4143,0.4219,0.4254,0.4312,0.431,0.4362,0.44,0.446,0.42808,0.00010495160000000006
1000,0.001,0.5,linear,,,,,0.4749,0.4543,0.4326,0.4218,0.4106,0.3992,0.3911,0.3864,0.3789,0.3711,0.41209000000000007,0.0010292408999999995,0.4179,0.4162,0.4161,0.4204,0.4246,0.4295,0.4306,0.4387,0.4428,0.4475,0.42843,0.00011731210000000001
1000,0.075,0.3,sigmoid,,,,,0.4808,0.4499,0.4317,0.4159,0.4053,0.3968,0.3873,0.3805,0.3746,0.372,0.40948,0.0011386676000000005,0.4297,0.4135,0.419,0.4205,0.4238,0.43,0.4311,0.4363,0.4418,0.4487,0.42944000000000004,0.00010487240000000016
1000,0.075,0.3,linear,,,,,0.4661,0.4307,0.4081,0.4041,0.3959,0.383,0.3725,0.3684,0.3655,0.3631,0.39574,0.0009825124000000008,0.4012,0.3936,0.3903,0.3957,0.4032,0.4063,0.4062,0.4109,0.4177,0.4249,0.40499999999999997,0.00010454600000000007
1000,0.075,0.5,sigmoid,,,,,0.4779,0.4469,0.4307,0.4174,0.4047,0.3972,0.3881,0.3805,0.3769,0.3729,0.40931999999999996,0.0010464455999999998,0.4267,0.4105,0.4179,0.4202,0.4225,0.4294,0.4311,0.4356,0.4424,0.4485,0.42847999999999997,0.00011956760000000014
1000,0.075,0.5,linear,,,,,0.4336,0.4204,0.4051,0.4034,0.3912,0.382,0.3738,0.3687,0.3625,0.3617,0.39024000000000003,0.0005570823999999996,0.3687,0.3835,0.386,0.3917,0.3965,0.4014,0.4017,0.4074,0.4121,0.4214,0.39703999999999995,0.0002105443999999998
300,0.0025,0.5,linear,relu,1,100,0.65,0.4484,0.441,0.4307,0.424,0.413,0.3977,0.386,0.3805,0.374,0.3678,0.40631000000000006,0.0007607269,0.3854,0.4093,0.4143,0.425,0.4298,0.4309,0.4299,0.4354,0.4398,0.445,0.42447999999999997,0.0002735496
300,0.0025,0.5,linear,relu,1,100,0.8,0.4631,0.4381,0.4248,0.4137,0.4024,0.3894,0.3822,0.3746,0.3707,0.3678,0.40268,0.0009139576000000002,0.4061,0.4093,0.4123,0.4176,0.4217,0.4226,0.4254,0.4299,0.4357,0.4422,0.42227999999999993,0.0001196915999999998
300,0.0025,0.5,linear,relu,2,100,0.65,0.4454,0.4528,0.4297,0.4174,0.4029,0.3938,0.3843,0.3779,0.372,0.3681,0.40442999999999996,0.0008420961000000003,0.3904,0.4206,0.4202,0.4236,0.4247,0.4298,0.4314,0.436,0.4396,0.4452,0.42615,0.00020345849999999977
300,0.0025,0.5,linear,relu,2,100,0.8,0.4336,0.4071,0.4051,0.3909,0.3841,0.3771,0.3687,0.3632,0.3609,0.3584,0.38491000000000003,0.0005381628999999998,0.3766,0.3771,0.388,0.3861,0.3901,0.3965,0.3987,0.4041,0.4113,0.4185,0.3947,0.00017269800000000002
400,0.0025,0.5,linear,relu,1,100,0.65,0.4572,0.4454,0.4307,0.4263,0.4118,0.4027,0.3919,0.3827,0.3769,0.3717,0.40973,0.0007866381000000003,0.3943,0.4125,0.4188,0.4282,0.4308,0.4349,0.4352,0.4382,0.4442,0.4498,0.42869,0.0002404869
400,0.0025,0.5,linear,relu,1,100,0.8,0.4543,0.4425,0.4297,0.4167,0.4094,0.3953,0.386,0.3805,0.3746,0.3655,0.40545,0.0008140805000000001,0.3933,0.4137,0.4194,0.4239,0.4286,0.4305,0.4314,0.4368,0.4414,0.4446,0.42636,0.00020231840000000016
400,0.0025,0.5,linear,relu,2,100,0.65,0.4513,0.4558,0.4326,0.4263,0.4136,0.3987,0.386,0.382,0.375,0.3678,0.40891,0.0009074388999999995,0.4002,0.4245,0.4235,0.4317,0.4335,0.4348,0.4343,0.4406,0.4444,0.4482,0.43156999999999995,0.00016435210000000008
400,0.0025,0.5,linear,relu,2,100,0.8,0.4218,0.413,0.4012,0.3842,0.377,0.3736,0.3734,0.3695,0.3628,0.3584,0.38349,0.00041476889999999997,0.3589,0.3727,0.3815,0.3789,0.3836,0.393,0.3987,0.4059,0.4114,0.4171,0.39017,0.00030325010000000006
500,0.0025,0.5,linear,relu,1,100,0.65,0.4543,0.4484,0.4326,0.4277,0.4142,0.4036,0.3932,0.3842,0.3773,0.3711,0.41066,0.0007845724,0.3933,0.4098,0.4208,0.4306,0.4335,0.4346,0.436,0.4385,0.4434,0.4485,0.42889999999999995,0.0002491300000000002
500,0.0025,0.5,linear,relu,1,100,0.8,0.4484,0.4469,0.4317,0.4174,0.4094,0.4002,0.3911,0.3857,0.3782,0.3714,0.40804,0.0006868704000000004,0.3874,0.4145,0.422,0.4259,0.4297,0.4352,0.4354,0.4409,0.4451,0.449,0.42851,0.0002877728999999999
500,0.0025,0.5,linear,relu,2,100,0.65,0.4572,0.4572,0.4366,0.4189,0.4106,0.4007,0.394,0.3842,0.3789,0.3726,0.41109,0.0008605028999999998,0.4022,0.424,0.4257,0.4279,0.4334,0.4371,0.4387,0.443,0.4484,0.4521,0.43325,0.0001859745
500,0.0025,0.5,linear,relu,2,100,0.8,0.4366,0.4174,0.4061,0.3916,0.3882,0.3864,0.3814,0.3746,0.3671,0.3637,0.39130999999999994,0.00047103489999999993,0.3854,0.3889,0.3906,0.3904,0.3982,0.408,0.4108,0.4162,0.4222,0.4286,0.40393,0.00021195609999999978
600,0.0025,0.5,linear,relu,1,100,0.65,0.4602,0.4513,0.4346,0.4233,0.4142,0.4061,0.397,0.3857,0.3786,0.3735,0.41245000000000004,0.0008058304999999998,0.3972,0.4122,0.4207,0.4263,0.4329,0.4363,0.4377,0.4391,0.4432,0.449,0.42946,0.0002215383999999999
600,0.0025,0.5,linear,relu,1,100,0.8,0.4454,0.4469,0.4287,0.424,0.4124,0.3992,0.3902,0.3861,0.375,0.3699,0.40778,0.0007029836000000003,0.3864,0.4147,0.4205,0.4292,0.4313,0.4343,0.4343,0.4412,0.4435,0.448,0.42834000000000005,0.0002868743999999998
600,0.0025,0.5,linear,relu,2,100,0.65,0.4602,0.4558,0.4376,0.4204,0.4142,0.4027,0.3915,0.3842,0.3805,0.3723,0.41194,0.0008820323999999995,0.4031,0.4216,0.4274,0.4284,0.434,0.437,0.4375,0.4419,0.4492,0.452,0.43321,0.00018159490000000002
600,0.0025,0.5,linear,relu,2,100,0.8,0.4277,0.4189,0.4081,0.3886,0.3835,0.384,0.3784,0.3706,0.3671,0.3637,0.3890600000000001,0.00043825040000000025,0.3687,0.3847,0.3918,0.3895,0.3952,0.4068,0.4098,0.4139,0.4218,0.4279,0.40101000000000003,0.0002993248999999999
