epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
400,0.0025,0.5,linear,relu,1,100,0.65,0.4641,0.4474,0.4353,0.4267,0.4165,0.4054,0.4002,0.3901,0.3845,0.3809,0.41511,0.0007035949000000002,0.3959,0.4031,0.4074,0.413,0.4177,0.4215,0.4266,0.4301,0.4362,0.4431,0.41945999999999994,0.0002020424
400,0.0025,0.5,linear,relu,1,100,0.8,0.4523,0.443,0.429,0.4186,0.4067,0.3986,0.3923,0.3851,0.3803,0.3757,0.40815999999999997,0.0006412124,0.3861,0.3972,0.4018,0.4052,0.4089,0.4144,0.4185,0.424,0.4301,0.4365,0.41227,0.0002168880999999999
400,0.0025,0.5,linear,relu,2,100,0.65,0.4631,0.4435,0.432,0.4253,0.4134,0.4048,0.3954,0.388,0.3789,0.3732,0.41175999999999996,0.0007686184000000003,0.3963,0.4005,0.4068,0.4123,0.4158,0.4218,0.425,0.4298,0.433,0.438,0.41792999999999997,0.0001767541
400,0.0025,0.5,linear,relu,2,100,0.8,0.47,0.4361,0.4212,0.41,0.4006,0.3956,0.3891,0.3859,0.3802,0.3747,0.40634,0.0007720163999999997,0.4018,0.3888,0.3913,0.3943,0.399,0.4051,0.4107,0.418,0.4237,0.4295,0.4062200000000001,0.00017474160000000016
500,0.0025,0.5,linear,relu,1,100,0.65,0.4582,0.4533,0.4346,0.4258,0.4175,0.4086,0.4031,0.3956,0.3892,0.3839,0.41697999999999996,0.0005992755999999997,0.3946,0.4067,0.4093,0.4135,0.4193,0.4233,0.4295,0.4346,0.4398,0.4451,0.42157,0.00022909810000000001
500,0.0025,0.5,linear,relu,1,100,0.8,0.4572,0.4449,0.4294,0.4184,0.4081,0.4004,0.3942,0.3867,0.381,0.3759,0.40962,0.0006783436000000001,0.3891,0.3985,0.4026,0.4053,0.4106,0.416,0.4204,0.4245,0.4306,0.4371,0.41347000000000006,0.00020390409999999974
500,0.0025,0.5,linear,relu,2,100,0.65,0.468,0.4444,0.431,0.4265,0.4147,0.4068,0.3995,0.3917,0.3837,0.3779,0.41442000000000007,0.0007264816000000003,0.4005,0.4022,0.4059,0.4129,0.4167,0.4223,0.4272,0.4322,0.4364,0.4421,0.41983999999999994,0.0001920283999999999
500,0.0025,0.5,linear,relu,2,100,0.8,0.4671,0.4459,0.4287,0.4157,0.4075,0.4005,0.3951,0.389,0.3836,0.3791,0.41122,0.0007327796000000003,0.4015,0.399,0.4007,0.4028,0.4089,0.4137,0.4187,0.4251,0.4309,0.4372,0.41384999999999994,0.0001678604999999998
600,0.0025,0.5,linear,relu,1,100,0.65,0.473,0.4597,0.4376,0.4314,0.422,0.4146,0.4061,0.4018,0.3927,0.3862,0.42251000000000005,0.0007207149,0.4041,0.4142,0.4141,0.4204,0.4257,0.4327,0.4356,0.4425,0.4453,0.4514,0.4286,0.0002151259999999998
600,0.0025,0.5,linear,relu,1,100,0.8,0.4612,0.4444,0.429,0.4211,0.4116,0.404,0.3979,0.3895,0.3844,0.3801,0.41231999999999996,0.0006389776,0.3936,0.4003,0.404,0.4075,0.4127,0.4181,0.4236,0.4279,0.4347,0.4412,0.41635999999999995,0.00021626039999999978
600,0.0025,0.5,linear,relu,2,100,0.65,0.4661,0.4494,0.4336,0.4255,0.4161,0.4099,0.4006,0.3941,0.3873,0.3814,0.4164,0.0006798820000000003,0.4012,0.4065,0.4097,0.4147,0.4189,0.426,0.4294,0.435,0.4405,0.4464,0.42283,0.00020575610000000012
600,0.0025,0.5,linear,relu,2,100,0.8,0.4739,0.4479,0.4304,0.4228,0.4124,0.4038,0.3971,0.3902,0.3859,0.3822,0.4146599999999999,0.0007838764,0.4045,0.3988,0.3981,0.4056,0.4096,0.4149,0.4208,0.4266,0.4332,0.4393,0.41513999999999995,0.00018655639999999986
